,Unnamed: 0.1,Unnamed: 0,Hashtag,item_id,TikTok Link,Start Week Day,End Week Day,Video views,Engagement rate,Like count,Comment count,Share count,brand,audio_path,transcription,size,translated,polarity,sentiment_label,subjectivity
146,147,186,lamborghinimurcielago,7.48534185385268e+18,https://www.tiktok.com/@shanghai9998/video/7485341853852683527,2025-03-24 00:00:00,2025-05-25 00:00:00,660289,0.025276810608688,16418,190,82,lamborghini,data/lamborghini/7485341853852683527.mp3,字幕by索兰娅,7,Subtitles by Solanya,0.0,neutral,0.0
147,148,187,lamborghinimurcielago,7.46729188396689e+18,https://www.tiktok.com/@whatsyourname682/video/7467291883966893334,2025-02-03 00:00:00,2025-05-25 00:00:00,646886,0.0530000649264321,33843,62,380,lamborghini,data/lamborghini/7467291883966893334.mp3,El gombal 3000 es un rally en el que participan famosos de superautos y en general es gente rica y por alguna razón nos han invitado. Es hoy a punto de asistir en el murciélago que justamente acabamos de reconstruir. Ahora lo complicado es que tenemos 3 días para listarlo. 3 mil millas y 10 países diferentes en un auto que en realidad no es conocido.,352,The 3000 Gombal is a rally in which celebrities participate in surpass and in general they are rich people and for some reason they have invited us. It is today about to attend the bat that we just rebuild. Now the complicated thing is that we have 3 days to list it. 3 thousand miles and 10 different countries in a car that is not really known.,-0.03499999999999999,negative,0.6100000000000001
148,149,188,lamborghinimurcielago,7.26801061882372e+18,https://www.tiktok.com/@mr_sarky/video/7268010618823724320,2024-09-02 00:00:00,2025-05-25 00:00:00,351066,0.0641588761087658,21599,755,170,lamborghini,data/lamborghini/7268010618823724320.mp3,"Coches más feos y más bonitos de cada marca en mi opinión. Hoy Lamborghini. Déjame tu opinión en los comentarios. Lamborghini es una de las mejores marcas de coches de la historia. Como buena marca de coches no tiene ningún coche que sea extremadamente feo, con lo cual os voy a decir los tres coches menos bonitos y los tres más bonitos de esta marca. Empezamos por lo menos bonitos. Empezamos como no por el que probablemente todos estéis pensando el Lamborghini LM002. Y es que el principal problema de este coche es que su Lamborghini no tiene...",550,"More ugly and most beautiful cars in each brand in my opinion. Today Lamborghini. Leave me your opinion in the comments. Lamborghini is one of the best car brands in history. As a good car brand, it does not have any car that is extremely ugly, so I am going to tell you the three least beautiful and the three most beautiful cars of this brand. We start at least pretty. We start as not for what you are probably thinking of the Lamborghini LM002. And is that the main problem of this car is that its Lamborghini does not have ...",0.29761904761904756,positive,0.6809523809523811
149,150,189,lamborghinimurcielago,7.43458743010101e+18,https://www.tiktok.com/@gtrsupercars/video/7434587430101011745,2024-11-04 00:00:00,2025-05-25 00:00:00,310554,0.206083322063152,58265,270,5465,lamborghini,data/lamborghini/7434587430101011745.mp3,"I want you to stay Till I'm in the grave Till I run away Dead and buried Till I'm in the cares Can you carry If you go, I'm going to Cause it was always you",156,"I want you to stay Till I'm in the grave Till I run away Dead and buried Till I'm in the cares Can you carry If you go, I'm going to Cause it was always you",-0.2,negative,0.4
150,151,190,lamborghinisestoelemento,7.44863703791108e+18,https://www.tiktok.com/@erroys_/video/7448637037911084320,2024-12-09 00:00:00,2025-05-25 00:00:00,742107,0.0772152802762943,55797,650,855,lamborghini,data/lamborghini/7448637037911084320.mp3,"People don't use they snout, oh Along the go I kinda feel bad for those who soon like snapshots of new pictures They all get exposed, huh?",138,"People don't use they snout, oh Along the go I kinda feel bad for those who soon like snapshots of new pictures They all get exposed, huh?",-0.28181818181818175,negative,0.5606060606060606
151,152,191,lamborghinisestoelemento,7.26801061882372e+18,https://www.tiktok.com/@mr_sarky/video/7268010618823724320,2024-09-02 00:00:00,2025-05-25 00:00:00,351596,0.0641304224166372,21622,756,170,lamborghini,data/lamborghini/7268010618823724320.mp3,"Coches más feos y más bonitos de cada marca en mi opinión. Hoy Lamborghini. Déjame tu opinión en los comentarios. Lamborghini es una de las mejores marcas de coches de la historia. Como buena marca de coches no tiene ningún coche que sea extremadamente feo, con lo cual os voy a decir los tres coches menos bonitos y los tres más bonitos de esta marca. Empezamos por lo menos bonitos. Empezamos como no por el que probablemente todos estéis pensando el Lamborghini LM002. Y es que el principal problema de este coche es que su Lamborghini no tiene...",550,"More ugly and most beautiful cars in each brand in my opinion. Today Lamborghini. Leave me your opinion in the comments. Lamborghini is one of the best car brands in history. As a good car brand, it does not have any car that is extremely ugly, so I am going to tell you the three least beautiful and the three most beautiful cars of this brand. We start at least pretty. We start as not for what you are probably thinking of the Lamborghini LM002. And is that the main problem of this car is that its Lamborghini does not have ...",0.29761904761904756,positive,0.6809523809523811
152,153,192,lamborghinisestoelemento,7.41601325767e+18,https://www.tiktok.com/@gtrsupercars/video/7416013257670004000,2024-09-16 00:00:00,2025-05-25 00:00:00,307066,0.162662098701908,44895,267,4786,lamborghini,data/lamborghini/7416013257670004000.mp3,The flame here sicko mode They this here with all the ice on in the booth at the gate outside when they pull up they give me loose,130,The flame here sicko mode They this here with all the ice on in the booth at the gate outside when they pull up they give me loose,-0.038461538461538464,negative,0.1596153846153846
153,154,193,lamborghinisestoelemento,7.42785005136126e+18,https://www.tiktok.com/@fahrzeugfokus/video/7427850051361262881,2024-10-14 00:00:00,2025-05-25 00:00:00,256928,0.138497944949558,34227,498,859,lamborghini,data/lamborghini/7427850051361262881.mp3,"Dieser Lamborghini ist ein Vergessenheit geraten, war 2010 aber einer der schnellsten Autos überhaupt. Die Rede ist natürlich vom Lamborghini Cesto Elemento. Ein super leichter und exklusiver Supersportwagen, der zu seiner Zeit keine Konkurrenz hatte. Mit gerade einmal 999kg Gewicht durch den Einsatz von Kohlefaserverbundstoffen war der Lamborghini extrem leicht. Wenn du dich wirklich für Autos interessierst, folge mir. Auf das geringe Gewicht schluss jetzt ein 5,2 Liter V10 mit 570 PS. Der einen extrem aggressiv...",521,"This Lamborghini has been forgotten, but was one of the fastest cars in 2010. We are of course talking about the Lamborghini Cesto Elemento. A super light and exclusive super sports car that had no competition at the time. With just 999kg weight due to the use of carbon fiber composites, the Lamborghini was extremely light. If you are really interested in cars, follow me. On the low weight, a 5.2 liter V10 with 570 hp. One extremely aggressive ...",0.18333333333333335,positive,0.6135416666666667
154,155,194,lamborghinisestoelemento,7.49745353165434e+18,https://www.tiktok.com/@diecastcollectorsvzla/video/7497453531654343941,2025-04-21 00:00:00,2025-05-25 00:00:00,163278,0.0749335489165717,10675,357,1203,lamborghini,data/lamborghini/7497453531654343941.mp3,Chevrolet Corsa no es Hot Wheels pero creamos uno.,50,Chevrolet Corsa is not Hot Wheels but we create one.,-0.125,negative,0.8500000000000001
155,156,195,lamborghinisian,7.42310556478528e+18,https://www.tiktok.com/@cf.cars1/video/7423105564785282312,2024-10-07 00:00:00,2025-05-25 00:00:00,3306245,0.167129175242609,526660,1594,24316,lamborghini,data/lamborghini/7423105564785282312.mp3,[♪ demo music playing close to end of party music anders is playingHi- bisexualしつきのテンションで 髪の削預備があかわっており 聴いて有一陳物覺得最高品恋なんです...ノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノ<|ja|>ノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノ,298,"[♪ demo music playing close to end of party music anders is playing Hi-bisexual, hair removal is in good condition. I listened to it, it's the best love... Nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono <|ja|> Nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono nono no",0.7333333333333334,positive,0.5
156,157,196,lamborghinisian,7.45347920248292e+18,https://www.tiktok.com/@supercarblondie.xtra/video/7453479202482916640,2024-12-23 00:00:00,2025-05-25 00:00:00,2132060,0.0528071442642327,104751,1721,6116,lamborghini,data/lamborghini/7453479202482916640.mp3,"This is the world's first start-up and drive of the Seon. This one right here. Listen to this. Right here is a naturally aspirated V12. Alright, so we have that that",165,"This is the world's first start-up and drive of the Seon. This one right here. Listen to this. Right here is a naturally aspirated V12. Alright, so we have that that",0.23035714285714284,positive,0.45119047619047614
157,158,197,lamborghinisian,7.48723331301129e+18,https://www.tiktok.com/@brickflex.shop/video/7487233313011289366,2025-03-24 00:00:00,2025-05-25 00:00:00,931022,0.0293516157512926,23376,150,3801,lamborghini,data/lamborghini/7487233313011289366.mp3,eskip,5,Eskip,0.0,neutral,0.0
158,159,199,lamborghinisian,7.43525751141176e+18,https://www.tiktok.com/@f1rstmotors/video/7435257511411764498,2024-11-04 00:00:00,2025-05-25 00:00:00,708295,0.106125272661815,69935,511,4722,lamborghini,data/lamborghini/7435257511411764498.mp3,"When I come down, I come out Force me and choke me to the best",62,"When I come down, I come out Force me and choke me to the best",0.4222222222222222,positive,0.29444444444444445
159,160,201,lamborghiniurus,7.49535490292373e+18,https://www.tiktok.com/@banhgialoi/video/7495354902923726087,2025-04-14 00:00:00,2025-05-25 00:00:00,11124112,0.0576527816332665,620824,9742,10770,lamborghini,data/lamborghini/7495354902923726087.mp3,"Dạ, em chào anh, anh ơi, hai con xe này của mình, đúng không? Ừ, đúng em Em xin phép trị về tắm làm kỷ niệm của mình nha, con u rút với chính mộ 1 của mình á Ừ, ok Dạ, em cảm ơn anh, anh nhỉ? Tự nhiên đi anh Dạ, em cảm ơn anh",225,"Yes, hello, bro, these two cars, right? Yeah, yes, I would like to take permission to take a shower to make my memories, I pulled it with my own grave, ok, thank you, bro, right? Naturally, bro, thank you",0.35428571428571426,positive,0.5942857142857142
160,161,206,lamborghiniveneno,7.43354105154719e+18,https://www.tiktok.com/@hotwheelsoav/video/7433541051547192582,2024-11-04 00:00:00,2025-05-25 00:00:00,2560461,0.13655392525018,305130,987,43524,lamborghini,data/lamborghini/7433541051547192582.mp3,"Ay por favor Julian, somos tres, ni al caso.",44,"Oh please Julian, we are three, nor to the case.",0.0,neutral,0.0
161,162,209,lamborghiniveneno,7.41371983764353e+18,https://www.tiktok.com/@diazari8/video/7413719837643525409,2024-09-09 00:00:00,2025-05-25 00:00:00,643064,0.178682059639476,103485,552,10867,lamborghini,data/lamborghini/7413719837643525409.mp3,"Me encanta esta historia. ¿Quieres escucharla? El Lamborghini Veneno es una obra maestra de la ingeniería automotriz y el diseño radical que encarna la esencia de la exclusividad y el rendimiento extremo. Presentado en 2013 para conmemorar el 50 aniversario del Lamborghini, este super deportivo de edición limitada cautivó al mundo con su apariencia futurista y su potencia impresionante. Equipado con un motor V12 atmosférico de 6.5 litros, el veneno produce una asombrosa potencia de 750 caballos de fuerza, lo que le permite acelerar de 0 a 5.",547,"I love this story. Do you want to listen to it? Lamborghini Veneno is a masterpiece of automotive engineering and the radical design that embodies the essence of exclusivity and extreme performance. Presented in 2013 to commemorate the 50th anniversary of Lamborghini, this limited edition super sports captivated the world with its futuristic appearance and its impressive power. Equipped with an atmospheric V12 engine of 6.5 liters, the poison produces an amazing power of 750 horsepower, which allows it to accelerate from 0 to 5.",0.3195578231292517,positive,0.6156462585034014
162,163,213,maseratighibli,7.33824671458055e+18,https://www.tiktok.com/@huangcar_04/video/7338246714580552968,2024-09-02 00:00:00,2025-05-25 00:00:00,415403,0.0647876881004711,25234,90,1589,maserati,data/maserati/7338246714580552968.mp3,"You talkin' money, need a hearing aid You talkin' about me, I don't see a shade Switch on my side, I like to get your labor Switch on my core, if I kill any pain Ha ha ha ha ha ha ha",182,"You talkin' money, need a hearing aid You talkin' about me, I don't see a shade Switch on my side, I like to get your labor Switch on my core, if I kill any pain Ha ha ha ha ha ha ha",0.0,neutral,0.0
163,164,220,maseratigranturismo,7.4754693278111e+18,https://www.tiktok.com/@2s.songscenes/video/7475469327811104007,2025-02-24 00:00:00,2025-05-25 00:00:00,2222186,0.224405157804072,477007,977,20686,maserati,data/maserati/7475469327811104007.mp3,"I crash, I'm not going to define who you are, and how you respond to it, will.",78,"I crash, I'm not going to define who you are, and how you respond to it, will.",0.0,neutral,0.0
164,165,222,maseratigranturismo,7.46693065086031e+18,https://www.tiktok.com/@marlin92350/video/7466930650860309792,2025-01-27 00:00:00,2025-05-25 00:00:00,1247178,0.021308906988417,26001,295,280,maserati,data/maserati/7466930650860309792.mp3,cylinder n verb verb verb verb,30,Cylinder n Verb verb verb ver,0.0,neutral,0.0
165,166,224,maseratigranturismo,7.45192787492537e+18,https://www.tiktok.com/@needcarhelp/video/7451927874925366561,2024-12-23 00:00:00,2025-05-25 00:00:00,376390,0.0148781848614469,5330,181,89,maserati,data/maserati/7451927874925366561.mp3,"El problema viene ahora mismo, ahora viene lo bueno. Principalmente porque tú piensas cuánto me ha gastado, cientos y largos mil euros y de repente llega el comercial y te dice tu llave. Aquí tienes amigo. Esta es la llave de un Maserati de cientos y largos mil euros. Cientos y medios vamos a decir con los extras que lleva 170 mil euros. No sé. Yo... Empieza la decepción. Pero esta llave de verdad que parece un fiatiorino de...",431,"The problem comes right now, now comes the good. Mainly because you think how much it has spent me, hundreds and long thousand euros and suddenly the commercial arrives and your key tells you. Here you have a friend. This is the key to a Maserati of hundreds and long thousand euros. Hundreds and media are going to say with the extras that it has 170 thousand euros. I don't know. I ... the disappointment begins. But this real key that looks like a Fiatiorino from ...",0.042490842490842465,positive,0.4976190476190477
166,167,225,maseratimc20,7.42926127914926e+18,https://www.tiktok.com/@rseitalia/video/7429261279149264161,2024-10-21 00:00:00,2025-05-25 00:00:00,9014806,0.0024099242956531,21271,43,411,maserati,data/maserati/7429261279149264161.mp3,"Lui è uno dei miei più grandi amici e oggi realizzerò il suo sogno. Fargli guidare una Maserati in pista. Ci conosciamo da quando siamo piccoli, così le proposti di venire con me. Ma stai veramente realizzando uno dei miei grandi sogni, sei sono veramente... ...e citatissimo. Dopo un piccolo briefing con i piloti è salito solo suo Maserati M20 e la drena lina è salita alle stelle. Veramente gran bella esperienza, meravigliosa. Grazie.",438,"He is one of my greatest friends and today I will realize his dream. Let him drive a maserati on the track. We have known each other since we are small, so I proposed to come with me. But you are really making one of my great dreams, six are really ... ... and quoted. After a small briefing with the pilots only his Maserati M20 climbed and the drain Lina rose to the stars. Really great experience, wonderful. Thank you.",0.36136363636363633,positive,0.6386363636363636
167,168,226,maseratimc20,7.47972702869088e+18,https://www.tiktok.com/@rseitalia/video/7479727028690881814,2025-03-31 00:00:00,2025-05-25 00:00:00,6568321,0.0013814793765408,8632,102,340,maserati,data/maserati/7479727028690881814.mp3,A Glasgow Siinä on N dishon,27,A glasgow in it is n Dispon,0.0,neutral,0.0
168,170,229,maseratimc20,7.49130668900249e+18,https://www.tiktok.com/@maserati/video/7491306689002491158,2025-04-07 00:00:00,2025-05-25 00:00:00,2387713,0.0036696202600563,8413,75,274,maserati,data/maserati/7491306689002491158.mp3,Wait they talkin' shit bout I Uber winning why I'm alive Just took one to revive Keep that vibe when we show up in collide,122,Wait they talkin' shit bout I Uber winning why I'm alive Just took one to revive Keep that vibe when we show up in collide,0.13333333333333333,positive,0.65
